  -1.6767822e-03  -2.7146732e-02
  -1.2688068e-03  -2.7146747e-02
  -8.6083071e-04  -2.7146759e-02
  -4.5285429e-04  -2.7146764e-02
  -4.4877681e-05  -2.7146768e-02
   3.6309895e-04  -2.7146766e-02
   7.7107543e-04  -2.7146760e-02
   1.1790516e-03  -2.7146749e-02
   1.5870271e-03  -2.7146736e-02
   1.9950019e-03  -2.7146718e-02
   2.4029759e-03  -2.7146695e-02
   2.8109488e-03  -2.7146669e-02
   3.2189204e-03  -2.7146639e-02
   3.6268905e-03  -2.7146604e-02
   4.0348591e-03  -2.7146567e-02
   4.4428254e-03  -2.7146524e-02
   4.8507904e-03  -2.7146475e-02
   5.2587525e-03  -2.7146425e-02
   5.6667128e-03  -2.7146369e-02
   6.0746702e-03  -2.7146311e-02
   6.4826244e-03  -2.7146246e-02
   6.8905763e-03  -2.7146179e-02
   7.2985250e-03  -2.7146108e-02
   7.7064703e-03  -2.7146032e-02
   8.1144115e-03  -2.7145952e-02
   8.5223503e-03  -2.7145868e-02
   8.9302845e-03  -2.7145781e-02
   9.3382141e-03  -2.7145687e-02
   9.7461399e-03  -2.7145592e-02
   1.0154061e-02  -2.7145492e-02
   1.0561978e-02  -2.7145386e-02
   1.0969890e-02  -2.7145278e-02
   1.1377797e-02  -2.7145164e-02
   1.1785699e-02  -2.7145049e-02
   1.2193595e-02  -2.7144928e-02
   1.2601486e-02  -2.7144801e-02
   1.3009371e-02  -2.7144672e-02
   1.3417250e-02  -2.7144538e-02
   1.3825124e-02  -2.7144402e-02
   1.4232990e-02  -2.7144261e-02
   1.4640851e-02  -2.7144114e-02
   1.5048705e-02  -2.7143965e-02
   1.5456552e-02  -2.7143810e-02
   1.5864391e-02  -2.7143652e-02
   1.6272224e-02  -2.7143490e-02
   1.6680049e-02  -2.7143324e-02
   1.7087867e-02  -2.7143152e-02
   1.7495677e-02  -2.7142979e-02
   1.7903479e-02  -2.7142800e-02
   1.8311271e-02  -2.7142616e-02
   1.8719057e-02  -2.7142430e-02
   1.9126834e-02  -2.7142240e-02
   1.9534603e-02  -2.7142044e-02
   1.9942362e-02  -2.7141845e-02
   2.0350112e-02  -2.7141642e-02
   2.0757852e-02  -2.7141433e-02
   2.1165583e-02  -2.7141223e-02
   2.1573305e-02  -2.7141007e-02
   2.1981018e-02  -2.7140787e-02
   2.2388721e-02  -2.7140561e-02
   2.2796411e-02  -2.7140334e-02
   2.3204094e-02  -2.7140101e-02
   2.3611763e-02  -2.7139867e-02
   2.4019424e-02  -2.7139625e-02
   2.4427073e-02  -2.7139381e-02
   2.4834711e-02  -2.7139133e-02
  -2.6962666e-02  -2.6730195e-02
  -2.6555086e-02  -2.6730461e-02
  -2.6147492e-02  -2.6730722e-02
